Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,Speeches,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/letter-veterans-urging-president-trump-reconsider-executive-order-barring-refugees-and,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/national-security-leaders-oppose-halting-refugee-resettlement,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/letter-president-obama-last-100-days-office,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/statement-record-eleanor-acer-oversight-us-immigration-and-customs-enforcement,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/statement-record-emir-hadzic-need-protect-refugees,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/letter-us-human-rights-leadership-and-outcome-document-un-high-level-meeting-refugees-and,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/letter-deputy-secretary-mayorkas-and-commissioner-kerlikowske-san-ysidro-border,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/testimony-eleanor-acer-oversight-and-government-reform-committee-joint-subcommittee-hearing,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/national-security-leaders-statement-principles-americas-commitment-refugees,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/letter-us-resettlement-syrian-and-iraqi-refugees,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/new-york-city-council-committee-immigration-regarding-oversight-testimony-1,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/hearing-interior-immigration-enforcement-legislation,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/obama-s-executive-action-immigration-should-restore-asylum-protections,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/letter-president-obama-asylum,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/human-rights-first-testimony-oversight-dhs-border-security-and-immigration-detention,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/guardian-america-has-resettled-121-syrias-2m-refugees-we-must-do-better-now,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/chron-massimino-guter-human-rights-first-brings-pro-bono-operation-houston,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/lori-adams-testifies-new-york-city-council-committee-immigration,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/human-rights-first-congressional-testimony-asylum-fraud-abusing-america-s-compassion,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/integrity-measures-asylum-process,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/guardian-america-has-resettled-121-syrias-2m-refugees-we-must-do-better-now,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/statement-record-human-rights-first-syrian-refugee-crisis,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/statement-house-judiciary-address-any-abuses-asylum-system-while-protecting-refugees,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/association-probono-council-urges-senate-act-immigration-and-asylum-representation,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/statement-congress-building-immigration-system-worthy-american-values,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/statement-congress-release-criminal-detainees-us-immigration-and-customs-enforcement,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/statement-congress-oversight-hearing-immigration-enforcement,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/statement-congress-comprehensive-immigration-reform-hearing,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/coalition-letter-obama-administration-about-reforms-asylum-system,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/coalition-letter-congress-members-recommendations-us-asylum-system-immigration-reform,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/human-rights-first-testimony-regarding-us-refugee-admissions-program-fy-2013,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/no-way-home-no-way-escape-plight-iraqi-refugees-and-our-iraqi-allies,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/material-support-bar-denying-refuge-persecuted,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/resource/casualties-war-child-soldiers-and-law,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/blog/black-immigrants-face-unique-challenges,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/blog/we-need-someone-see-us-save-lives-biden-administration-should-quickly-restore-refugee,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/blog/want-help-refugees-and-migrants-administration-treating-cruelly-here-s-what-you-can-ask,,,,,1,,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/2010/07/02/june-2009,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/2010/07/02/august-2009,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/2010/07/02/september-2009,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/2010/07/02/january-2009,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/2010/07/02/july-2009,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/2010/07/02/fall-2009,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/2010/07/02/may-2009,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/2010/07/02/april-2009,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/2010/07/02/february-2009,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/2010/07/02/march-2009,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/wp-content/uploads/pdf/HRF-2011-Annual-Report.pdf,,,,,,,1,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/wp-content/uploads/pdf/HRF-2012-Annual-Report.pdf,,,,,,,1,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/uploads/pdfs/annualreport/HRF-2013-Annual-Report.pdf,,,,,,,1,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/uploads/pdfs/annualreport/HRF-2014-Annual-Report.pdf,,,,,,,1,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/uploads/pdfs/annualreport/HRF-2015-Annual-Report.pdf,,,,,,,1,,,,,,,,,,,,,,,,
Human Rights First,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.humanrightsfirst.org/sites/default/files/hrf-2016-annual-report.pdf,,,,,,,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/,1,,,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/about/,,1,,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/press_release/the-trump-administration-turns-its-back-on-refugees-once-again/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/press_release/new-never-fully-free-report-exposes-the-lasting-effects-of-permanent-punishments-and-the-disproportionate-impact-on-people-of-color/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://wgntv.com/news/chicago-news/organization-make-plea-for-help-as-more-afghan-refugees-expected-in-illinois/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/heartland-alliance/research-and-policy/data-reports/chicago-data-dashboards/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/illinois-poverty-data-dashboards/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://chicago.suntimes.com/news/2021/10/1/22704368/chicago-illinois-refugees-afghanistan-resettlement-tammy-duckworth-update,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://chicago.cbslocal.com/2021/09/15/refugee-advocacy-groups-influx-children-and-families-fleeing-afghanistan/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.wbez.org/stories/chicago-to-welcome-more-than-500-afghan-refugees-this-fall/733fa36c-578b-4554-9ee2-0a2786a0f5db,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://abc7chicago.com/afghan-refugees-chicago-how-to-help-in-america/10999584/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.fox32chicago.com/video/975293,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.fox32chicago.com/VIDEO/971798,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://chicago.suntimes.com/2021/8/27/22641297/chicago-refugee-afghanistan-special-immigrant-visa-resettlement,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://blockclubchicago.org/2021/08/20/chicago-resettlement-agencies-afghan-refugee-families-taliban-violence/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",http://www.chicagotribune.com/news/breaking/ct-ice-santuary-city-immigration-customs-border-protection-chicago-20200218-fj5tz3llf5ep7ocgfm4humvcbi-story.html,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://abcnews.go.com/US/civil-rights-organizations-file-requests-preserve-ice-records/story?id=69069058,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.usnews.com/news/best-states/illinois/articles/2020-01-16/lawyers-immigration-court-system-is-red-tape-gone-crazy,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/press_release/ice-unlawfully-detains-immigrant-youth-federal-court-ruling/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/know-the-facts-heartland-human-care-services-program-for-unaccompanied-children/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/an-update-on-our-response-to-covid-19/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/news_clip/heartland-staff-responds-to-disinformation/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/know-the-facts-heartland-human-care-services-program-for-unaccompanied-children/,,,1,,,,,,,,,,,,,,,,,,,,
Heartland Alliance,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.heartlandalliance.org/facts-about-our-shelters/,,,1,,,,,,,,,,,,,,,,,,,,
